transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,units,kyc_status,state
TXN22888,INV11817,120105,2025-07-24,Redemption,11925.51,285.3946,Verified,Karnataka
TXN22889,INV10995,120124,2024-09-28,SIP,11498.82,351.7533,Verified,Uttar Pradesh
TXN22890,INV11775,120122,2022-11-21,Lumpsum,157371.65,1850.7322,Verified,Maharashtra
TXN22891,INV11880,120126,2023-08-16,SIP,10921.7,122.2794,Verified,Tamil Nadu
TXN22892,INV10577,120111,2023-07-27,SIP,11227.65,998.9825,Verified,Karnataka
TXN22893,INV12170,119092,2025-04-16,Redemption,18696.46,275.0187,Verified,Telangana
TXN22894,INV11841,120105,2025-11-10,SIP,7614.77,143.9052,Verified,Bihar
TXN22895,INV11600,120110,2022-11-25,SIP,6293.58,68.833,Verified,Telangana
TXN22896,INV10071,120108,2025-08-14,Lumpsum,79993.42,809.778,Verified,Telangana
TXN22897,INV12260,120125,2025-08-07,Redemption,8945.22,262.3938,Verified,Madhya Pradesh
TXN22898,INV11519,120126,2023-06-06,SIP,3372.03,38.5022,Verified,Andhra Pradesh
TXN22899,INV12116,120112,2024-04-06,Lumpsum,17278.72,179.7173,Pending,Maharashtra
TXN22900,INV10439,120108,2023-08-03,SIP,20433.04,261.3044,Pending,Uttar Pradesh
TXN22901,INV12278,120132,2025-03-22,Redemption,46372.67,498.8214,Verified,Punjab
TXN22902,INV12036,120126,2022-01-07,Lumpsum,191931.2,4863.4624,Verified,Karnataka
TXN22903,INV12269,120119,2025-03-09,SIP,1035.05,37.7649,Verified,West Bengal
TXN22904,INV10445,120112,2024-05-20,SIP,17704.65,513.5543,Verified,Uttar Pradesh
TXN22905,INV10818,120118,2025-10-03,Redemption,48111.39,790.4034,Verified,Bihar
TXN22906,INV11462,119062,2024-02-18,SIP,15990.86,177.4335,Verified,Telangana
TXN22907,INV11331,120503,2023-11-20,Redemption,24626.42,776.7351,Pending,West Bengal
TXN22908,INV11366,120124,2023-04-12,SIP,23980.04,2089.0677,Verified,Gujarat
TXN22909,INV10313,119062,2025-03-03,SIP,4287.9,91.2976,Verified,Madhya Pradesh
TXN22910,INV10180,120106,2024-08-14,SIP,13839.54,180.9673,Verified,Gujarat
TXN22911,INV10421,120128,2024-06-22,SIP,4257.31,55.7078,Verified,Andhra Pradesh
TXN22912,INV10895,120116,2022-07-18,SIP,7154.96,77.2354,Verified,Maharashtra
TXN22913,INV11676,119777,2023-07-29,SIP,15127.03,299.6323,Failed,Rajasthan
TXN22914,INV10857,120841,2023-11-29,Redemption,13362.06,645.8184,Verified,Madhya Pradesh
TXN22915,INV11026,120131,2025-01-04,SIP,16098.57,205.1244,Verified,Andhra Pradesh
TXN22916,INV10181,120123,2025-11-12,SIP,13985.8,202.2334,Verified,Uttar Pradesh
TXN22917,INV10027,120124,2023-03-20,SIP,10883.42,273.6799,Verified,Punjab
TXN22918,INV10364,120125,2025-04-08,SIP,23195.47,662.9115,Failed,Tamil Nadu
TXN22919,INV11750,120115,2024-01-01,SIP,11856.54,163.2356,Verified,Punjab
TXN22920,INV10111,119062,2025-07-08,SIP,1512.67,43.501,Verified,Haryana
TXN22921,INV10705,120103,2023-04-25,Lumpsum,13814.81,528.3872,Verified,Andhra Pradesh
TXN22922,INV10857,120105,2022-09-29,SIP,12060.52,173.4091,Verified,Uttar Pradesh
TXN22923,INV10925,120132,2022-10-03,SIP,3829.03,41.5739,Verified,Maharashtra
TXN22924,INV10837,120116,2025-07-08,SIP,22123.99,598.5373,Verified,Punjab
TXN22925,INV11769,120102,2025-11-09,Redemption,42013.74,1727.8087,Verified,Delhi
TXN22926,INV11549,125497,2022-12-17,SIP,1843.11,71.5531,Verified,West Bengal
TXN22927,INV11722,119062,2022-06-23,SIP,4780.82,288.1892,Verified,Punjab
TXN22928,INV11701,119062,2024-06-09,SIP,17792.5,712.9255,Pending,Tamil Nadu
TXN22929,INV12131,120128,2025-10-18,Lumpsum,190243.54,2026.3527,Verified,Kerala
TXN22930,INV12399,120114,2024-07-16,Lumpsum,166611.23,2624.4493,Pending,Karnataka
TXN22931,INV12324,120106,2024-07-08,SIP,5131.24,60.1537,Verified,Gujarat
TXN22932,INV11824,120110,2023-10-09,SIP,15550.75,166.5691,Verified,Uttar Pradesh
TXN22933,INV10083,120105,2024-04-11,SIP,10012.63,172.067,Verified,Uttar Pradesh
TXN22934,INV10373,120130,2022-08-25,SIP,17668.42,193.999,Verified,Punjab
TXN22935,INV10942,120127,2022-08-20,SIP,12503.72,136.1468,Verified,Kerala
TXN22936,INV12379,120101,2022-04-19,SIP,5315.02,59.8391,Pending,Kerala
TXN22937,INV10518,120108,2022-04-14,SIP,21599.28,366.5222,Verified,Kerala
TXN22938,INV10304,120108,2025-01-08,SIP,3005.63,52.4938,Verified,Kerala
TXN22939,INV10384,120109,2023-06-19,SIP,14173.78,167.6777,Verified,West Bengal
TXN22940,INV10181,120120,2024-10-01,Lumpsum,168390.78,7459.462,Verified,Bihar
TXN22941,INV10904,120841,2024-11-26,SIP,15996.16,973.6438,Verified,Karnataka
TXN22942,INV12240,120841,2023-10-22,Lumpsum,37103.75,1064.12,Verified,Telangana
TXN22943,INV11384,119551,2022-03-09,SIP,1276.71,102.4732,Verified,Punjab
TXN22944,INV10100,119551,2022-06-21,Lumpsum,37160.17,483.8701,Failed,West Bengal
TXN22945,INV12400,120841,2022-06-19,Lumpsum,42132.29,439.8954,Verified,Andhra Pradesh
TXN22946,INV10403,120121,2025-01-08,Lumpsum,77450.2,957.6896,Verified,Rajasthan
TXN22947,INV12478,119551,2022-11-03,SIP,8508.26,120.6913,Pending,West Bengal
TXN22948,INV12065,120111,2023-08-22,SIP,4822.59,81.5732,Verified,Uttar Pradesh
TXN22949,INV10606,120131,2025-09-30,Redemption,27920.64,778.8935,Pending,Haryana
TXN22950,INV12140,119092,2022-11-05,Lumpsum,165749.62,4603.1399,Verified,Karnataka
TXN22951,INV10174,120113,2024-02-17,Lumpsum,12874.72,262.0963,Verified,Telangana
TXN22952,INV10108,120503,2025-05-12,SIP,1067.09,31.8385,Verified,Maharashtra
TXN22953,INV11007,120117,2023-12-09,SIP,9195.74,216.2075,Verified,Rajasthan
TXN22954,INV12114,120110,2024-12-21,SIP,10724.4,176.7657,Verified,Karnataka
TXN22955,INV10966,120119,2022-11-02,SIP,7465.82,244.7326,Verified,Punjab
TXN22956,INV11318,120116,2025-09-16,SIP,9789.06,116.6169,Verified,Maharashtra
TXN22957,INV12363,120117,2022-03-27,Lumpsum,144286.18,2177.8546,Verified,Kerala
TXN22958,INV10218,120119,2023-03-02,Redemption,21688.81,249.1755,Verified,Tamil Nadu
TXN22959,INV12287,120122,2025-06-19,SIP,19876.56,1723.9753,Verified,West Bengal
TXN22960,INV12154,120104,2022-09-15,SIP,2457.08,29.899,Verified,Delhi
TXN22961,INV10502,120118,2023-06-02,Lumpsum,108072.28,1199.2248,Verified,Bihar
TXN22962,INV12168,125497,2023-06-20,SIP,18598.84,192.5472,Verified,Rajasthan
TXN22963,INV10727,120128,2024-08-28,SIP,22130.9,682.8126,Verified,Telangana
TXN22964,INV10795,120117,2023-01-20,SIP,16545.82,359.8968,Verified,Kerala
TXN22965,INV10993,120102,2025-10-10,SIP,4396.02,95.5502,Verified,Delhi
TXN22966,INV11209,120103,2024-12-04,SIP,16484.47,235.3979,Failed,Haryana
TXN22967,INV11260,120119,2023-09-02,SIP,1497.02,16.7921,Verified,Karnataka
TXN22968,INV10535,120116,2024-12-18,SIP,6132.98,161.9797,Verified,Gujarat
TXN22969,INV11032,120841,2024-08-04,Redemption,3957.39,87.7148,Pending,Bihar
TXN22970,INV11597,120103,2023-12-28,Redemption,19935.92,551.4004,Verified,Punjab
TXN22971,INV10174,120104,2024-04-05,SIP,6497.9,91.7555,Verified,Punjab
TXN22972,INV11393,120127,2025-10-31,SIP,8051.99,83.5879,Verified,Karnataka
TXN22973,INV10096,120841,2024-08-20,Lumpsum,65007.25,799.7109,Verified,Gujarat
TXN22974,INV11191,120125,2025-03-25,SIP,13728.52,148.4731,Verified,Bihar
TXN22975,INV10093,120107,2022-08-12,SIP,6794.64,93.3759,Verified,West Bengal
TXN22976,INV12125,120104,2023-07-19,SIP,18411.87,833.7634,Failed,West Bengal
TXN22977,INV12499,118632,2025-10-11,SIP,9158.3,253.8848,Verified,Andhra Pradesh
TXN22978,INV10236,120111,2023-05-05,Redemption,45991.32,1596.6799,Pending,Tamil Nadu
TXN22979,INV11455,120105,2024-12-13,Lumpsum,119488.7,1334.8721,Verified,Uttar Pradesh
TXN22980,INV10501,120118,2023-03-31,SIP,4393.99,228.9036,Verified,Punjab
TXN22981,INV10388,120131,2024-07-20,Lumpsum,95957.75,1077.285,Verified,Kerala
TXN22982,INV10507,120127,2022-04-09,SIP,24414.17,770.1954,Verified,Haryana
TXN22983,INV10375,120105,2024-10-05,Lumpsum,31267.86,460.0749,Verified,Tamil Nadu
TXN22984,INV10925,120503,2024-04-12,Lumpsum,11777.71,696.2609,Verified,Bihar
TXN22985,INV10344,120132,2024-10-31,SIP,19201.56,486.4887,Failed,Telangana
TXN22986,INV11595,119062,2024-08-03,SIP,21601.08,269.669,Pending,Kerala
TXN22987,INV12149,125497,2022-01-22,SIP,5435.89,64.8431,Verified,Madhya Pradesh
TXN22988,INV10121,120130,2022-08-07,SIP,19687.19,980.3735,Pending,West Bengal
TXN22989,INV10524,120131,2024-12-08,Redemption,2629.77,36.5471,Verified,Madhya Pradesh
TXN22990,INV11368,120123,2025-07-28,SIP,12936.44,171.0411,Verified,Andhra Pradesh
TXN22991,INV12442,119777,2024-04-30,Lumpsum,5599.45,84.975,Verified,Madhya Pradesh
TXN22992,INV10876,120118,2024-01-24,SIP,20009.98,907.3435,Verified,Haryana
TXN22993,INV10238,119092,2023-09-30,Lumpsum,18827.97,892.9291,Pending,Haryana
TXN22994,INV12155,120129,2023-08-11,SIP,13941.5,459.7215,Verified,Delhi
TXN22995,INV11627,120126,2024-09-04,SIP,21113.57,336.2562,Verified,West Bengal
TXN22996,INV11669,120105,2022-12-16,SIP,18350.9,193.6893,Verified,Bihar
TXN22997,INV12485,120131,2024-11-01,SIP,2764.04,54.6077,Verified,Karnataka
TXN22998,INV11373,120114,2024-05-06,SIP,3213.39,34.1705,Verified,Delhi
TXN22999,INV11205,120101,2024-11-30,SIP,10773.95,139.4811,Verified,Kerala
TXN23000,INV11503,119551,2023-11-23,SIP,12817.01,281.1075,Verified,Tamil Nadu
TXN23001,INV11784,120503,2024-11-29,SIP,3303.65,42.8096,Verified,Andhra Pradesh
TXN23002,INV11748,119551,2022-03-28,Lumpsum,175591.67,11717.93,Verified,Tamil Nadu
TXN23003,INV10833,120116,2024-03-10,Lumpsum,177485.22,9885.4555,Verified,Gujarat
TXN23004,INV10112,120117,2022-11-12,SIP,11935.09,307.3358,Verified,Rajasthan
TXN23005,INV10872,119062,2022-12-26,SIP,6246.5,68.8134,Pending,Punjab
TXN23006,INV11458,118632,2024-05-30,SIP,14206.99,288.3986,Failed,Kerala
TXN23007,INV10446,120124,2025-07-06,SIP,12646.48,160.744,Verified,Bihar
TXN23008,INV10585,120132,2023-03-08,SIP,20953.4,579.8472,Verified,Kerala
TXN23009,INV10166,119777,2023-05-11,SIP,22512.65,2155.0813,Verified,Uttar Pradesh
TXN23010,INV12162,120121,2023-02-02,Lumpsum,63195.85,1194.1811,Verified,West Bengal
TXN23011,INV12254,120126,2022-10-07,SIP,2106.89,67.8826,Verified,Gujarat
TXN23012,INV11534,120132,2022-09-12,SIP,3459.39,79.8002,Verified,Maharashtra
TXN23013,INV10074,120131,2022-04-08,SIP,9837.83,161.8023,Verified,Kerala
TXN23014,INV10266,120111,2023-08-09,SIP,5362.67,469.6024,Verified,Haryana
TXN23015,INV11856,120109,2025-04-08,SIP,4974.42,63.7259,Verified,Punjab
TXN23016,INV12347,120132,2025-07-05,SIP,19399.08,315.2048,Verified,Gujarat
TXN23017,INV11540,120111,2025-02-05,SIP,15511.84,242.2667,Verified,Rajasthan
TXN23018,INV11869,120841,2024-12-05,SIP,4484.35,55.6939,Verified,Uttar Pradesh
TXN23019,INV12373,120117,2025-07-28,SIP,6956.82,175.0943,Verified,Haryana
TXN23020,INV10422,120111,2022-02-13,Lumpsum,102585.48,2709.3576,Failed,Punjab
TXN23021,INV10797,120104,2023-01-25,SIP,5438.91,67.7914,Verified,Delhi
TXN23022,INV10914,120111,2022-10-17,Lumpsum,193976.46,4182.4114,Verified,Punjab
TXN23023,INV12294,118632,2024-04-15,SIP,17792.26,179.5348,Verified,Haryana
TXN23024,INV11938,120102,2024-03-26,SIP,3825.2,48.5794,Verified,Rajasthan
TXN23025,INV10126,120121,2022-12-23,SIP,6181.76,102.0945,Pending,Andhra Pradesh
TXN23026,INV10935,120126,2025-05-27,SIP,8818.67,126.6524,Pending,Tamil Nadu
TXN23027,INV11482,120108,2024-12-01,Lumpsum,133165.54,2200.9452,Verified,Karnataka
TXN23028,INV10072,120111,2022-01-07,SIP,9272.39,198.6693,Verified,Madhya Pradesh
TXN23029,INV10483,120102,2025-11-24,SIP,15640.17,384.0852,Verified,Haryana
TXN23030,INV12250,120102,2024-04-11,SIP,19314.53,327.337,Verified,Haryana
TXN23031,INV10601,120120,2025-09-15,Lumpsum,23231.99,390.0913,Verified,Uttar Pradesh
TXN23032,INV12347,120117,2023-12-07,SIP,16128.47,173.2167,Verified,Gujarat
TXN23033,INV10888,125497,2025-02-24,SIP,20409.81,1083.1651,Verified,Telangana
TXN23034,INV10597,120105,2024-12-18,SIP,14716.17,149.7941,Verified,West Bengal
TXN23035,INV10493,120109,2023-01-29,SIP,7409.13,126.1512,Verified,Punjab
TXN23036,INV10986,120130,2023-09-29,SIP,13216.75,199.2163,Verified,Bihar
TXN23037,INV10167,119551,2022-12-03,Lumpsum,151704.9,15038.1004,Verified,Telangana
TXN23038,INV12105,120120,2025-05-14,SIP,22776.14,505.7345,Verified,Gujarat
TXN23039,INV10226,119777,2024-03-03,SIP,5849.41,337.9351,Verified,Kerala
TXN23040,INV10792,120132,2023-11-17,SIP,24267.82,279.2599,Failed,Bihar
TXN23041,INV10197,119092,2024-02-08,SIP,2343.67,34.2914,Verified,Kerala
TXN23042,INV10329,120111,2025-07-13,SIP,2755.91,36.0741,Verified,Haryana
TXN23043,INV10223,120122,2024-04-15,Lumpsum,39551.9,593.3525,Pending,Punjab
TXN23044,INV10803,120130,2024-06-26,SIP,10867.24,473.9656,Verified,Rajasthan
TXN23045,INV11509,120107,2025-07-29,Redemption,14965.83,165.159,Verified,Uttar Pradesh
TXN23046,INV11805,120121,2025-05-11,Lumpsum,81193.9,5328.9496,Verified,Uttar Pradesh
TXN23047,INV11840,120101,2024-04-05,Lumpsum,173288.18,2460.5918,Verified,Punjab
TXN23048,INV12443,120101,2023-12-07,SIP,14331.15,783.7115,Verified,Maharashtra
TXN23049,INV12016,120123,2024-02-27,Lumpsum,14300.55,583.9948,Verified,Madhya Pradesh
TXN23050,INV12465,119092,2023-06-24,SIP,10534.69,184.3072,Verified,Maharashtra
TXN23051,INV12186,120109,2022-05-18,Redemption,11525.08,226.6576,Pending,Tamil Nadu
TXN23052,INV10366,120101,2023-10-06,SIP,18158.05,714.536,Verified,West Bengal
TXN23053,INV11413,120118,2022-08-11,SIP,14072.45,821.8173,Failed,Telangana
TXN23054,INV10044,120106,2022-12-03,Lumpsum,24823.03,386.2698,Verified,Rajasthan
TXN23055,INV10002,120117,2022-08-19,SIP,19008.1,605.015,Verified,Tamil Nadu
TXN23056,INV12103,120113,2022-09-29,SIP,12897.95,209.351,Verified,Telangana
TXN23057,INV11413,120117,2022-09-06,SIP,6238.09,373.7567,Verified,Tamil Nadu
TXN23058,INV12234,120111,2023-09-21,SIP,15221.32,202.0383,Verified,Uttar Pradesh
TXN23059,INV10691,120130,2023-10-24,SIP,4380.43,96.0558,Verified,Maharashtra
TXN23060,INV12091,120503,2022-07-13,Redemption,15218.81,152.8859,Failed,Gujarat
TXN23061,INV10969,120121,2023-02-24,SIP,7003.02,365.781,Verified,Rajasthan
TXN23062,INV11927,120127,2022-08-10,Lumpsum,32645.78,631.5874,Verified,Madhya Pradesh
TXN23063,INV12047,120125,2022-12-15,SIP,5479.56,486.5868,Verified,Madhya Pradesh
TXN23064,INV10662,120841,2024-10-03,SIP,20695.24,355.2102,Verified,Madhya Pradesh
TXN23065,INV10748,119062,2025-07-10,Lumpsum,55914.18,596.4008,Verified,Tamil Nadu
TXN23066,INV11720,120103,2025-03-18,Lumpsum,71326.82,842.3373,Verified,Kerala
TXN23067,INV12485,120121,2023-04-24,SIP,11224.49,133.0388,Verified,Punjab
TXN23068,INV12210,120108,2022-08-24,Redemption,26734.41,453.7712,Verified,Bihar
TXN23069,INV11305,120119,2022-03-01,SIP,6493.8,83.7646,Verified,West Bengal
TXN23070,INV10094,120124,2025-12-10,SIP,14070.36,209.0739,Verified,Haryana
TXN23071,INV11650,119777,2024-07-17,Lumpsum,141521.75,3060.6351,Verified,Telangana
TXN23072,INV12034,120108,2024-04-09,SIP,19717.26,850.2859,Verified,Kerala
TXN23073,INV10064,120116,2022-01-05,SIP,13974.9,794.4019,Verified,Gujarat
TXN23074,INV10701,120104,2023-04-04,SIP,9383.29,132.8147,Verified,Rajasthan
TXN23075,INV10354,120118,2025-10-22,SIP,16829.32,1484.7356,Verified,Bihar
TXN23076,INV11373,120127,2024-07-05,SIP,3517.62,103.9431,Verified,Madhya Pradesh
TXN23077,INV12333,120102,2022-05-30,SIP,16631.24,176.2978,Verified,Kerala
TXN23078,INV10298,120129,2022-10-12,SIP,14628.81,150.4983,Verified,West Bengal
TXN23079,INV12434,120503,2025-02-15,SIP,13822.23,193.6766,Verified,Haryana
TXN23080,INV10964,120120,2025-06-30,SIP,14004.58,173.9668,Verified,Haryana
TXN23081,INV10067,120103,2022-09-17,Redemption,46092.13,532.3737,Verified,Madhya Pradesh
TXN23082,INV10139,120131,2025-11-17,SIP,6515.18,75.971,Verified,Andhra Pradesh
TXN23083,INV11775,120131,2025-11-17,SIP,13176.67,363.3131,Verified,Uttar Pradesh
TXN23084,INV10533,120112,2025-05-25,SIP,21307.25,328.4319,Verified,West Bengal
TXN23085,INV12268,119092,2025-08-18,SIP,7805.58,154.0543,Verified,Delhi
TXN23086,INV12236,120125,2024-07-26,Redemption,38056.37,2878.2714,Verified,Punjab
TXN23087,INV11808,120841,2024-01-02,SIP,5297.02,58.4869,Verified,Madhya Pradesh
TXN23088,INV11646,120121,2024-03-10,SIP,5703.73,71.9989,Verified,Telangana
TXN23089,INV10765,119551,2025-06-14,Redemption,15195.2,189.4136,Verified,Telangana
TXN23090,INV10261,120122,2024-10-10,Redemption,27545.47,617.5741,Verified,Haryana
TXN23091,INV10615,120132,2025-03-22,Lumpsum,90110.59,1645.8451,Verified,Madhya Pradesh
TXN23092,INV10631,120101,2023-10-18,Lumpsum,117476.83,2157.4524,Verified,Kerala
TXN23093,INV10157,120127,2023-10-14,Redemption,27170.56,592.2941,Verified,Rajasthan
TXN23094,INV10763,120108,2024-01-26,SIP,17692.04,197.7386,Verified,Maharashtra
TXN23095,INV11477,120117,2024-02-20,Lumpsum,125810.14,1754.549,Verified,Andhra Pradesh
TXN23096,INV12332,120503,2022-03-04,SIP,3995.81,113.6344,Verified,Rajasthan
TXN23097,INV12220,120104,2023-12-03,Lumpsum,78033.21,2393.0316,Verified,Bihar
TXN23098,INV12145,120118,2024-08-01,SIP,10457.61,462.0744,Verified,Haryana
TXN23099,INV11205,120104,2025-07-31,SIP,16214.78,737.746,Verified,Tamil Nadu
TXN23100,INV12182,120129,2023-07-06,SIP,10393.25,118.1406,Verified,Punjab
TXN23101,INV10797,120127,2025-03-18,Lumpsum,25105.01,540.5775,Verified,Madhya Pradesh
TXN23102,INV11068,120841,2025-11-02,SIP,22983.93,857.7962,Pending,Rajasthan
TXN23103,INV11384,120123,2022-12-31,Lumpsum,189279.76,4204.6389,Verified,Madhya Pradesh
TXN23104,INV12358,120103,2024-04-06,SIP,6319.65,87.151,Verified,Haryana
TXN23105,INV11407,120126,2025-05-30,SIP,17474.5,910.1366,Verified,Punjab
TXN23106,INV12067,119062,2025-02-20,SIP,10389.26,242.0476,Verified,Andhra Pradesh
TXN23107,INV12006,120126,2023-06-23,SIP,23789.85,394.645,Verified,Gujarat
TXN23108,INV10065,120132,2023-10-19,Lumpsum,100114.83,1405.924,Pending,Punjab
TXN23109,INV11072,120107,2022-01-16,SIP,8358.86,126.4841,Pending,Tamil Nadu
TXN23110,INV12099,120129,2022-06-02,SIP,20977.53,227.4006,Failed,Madhya Pradesh
TXN23111,INV12454,120123,2022-12-04,SIP,5779.55,68.0169,Verified,Maharashtra
TXN23112,INV11367,120130,2023-04-29,SIP,20042.84,1129.7523,Verified,Uttar Pradesh
TXN23113,INV11492,120106,2024-03-18,SIP,3116.97,85.5641,Verified,Uttar Pradesh
TXN23114,INV10441,120113,2023-11-03,SIP,3573.33,47.2638,Verified,Tamil Nadu
TXN23115,INV11500,120132,2023-03-16,Redemption,22135.22,293.1594,Verified,Bihar
TXN23116,INV12149,119062,2023-05-03,Lumpsum,88118.77,1017.064,Failed,Punjab
TXN23117,INV10188,119551,2025-06-25,SIP,23865.53,1016.7753,Verified,Uttar Pradesh
TXN23118,INV10447,120111,2022-06-28,SIP,19632.01,756.2633,Verified,Maharashtra
TXN23119,INV11569,120132,2024-12-19,Lumpsum,140735.38,2463.2126,Verified,Delhi
TXN23120,INV12300,118632,2025-05-24,SIP,21037.89,269.0307,Verified,Andhra Pradesh
TXN23121,INV10028,120110,2024-01-10,Lumpsum,50826.94,903.0599,Pending,Karnataka
TXN23122,INV12285,120115,2024-04-03,SIP,22364.45,237.5011,Verified,Karnataka
TXN23123,INV12284,120120,2024-05-02,SIP,23933.11,272.7013,Verified,Maharashtra
TXN23124,INV12391,120125,2024-04-30,SIP,19102.96,326.5333,Verified,Punjab
TXN23125,INV11145,120112,2022-12-10,SIP,12825.08,317.3728,Pending,Karnataka
TXN23126,INV11382,120110,2025-01-13,Redemption,18297.74,290.676,Verified,Rajasthan
TXN23127,INV11490,120113,2025-12-30,Lumpsum,124661.33,4794.7108,Failed,Bihar
TXN23128,INV10528,120112,2025-06-12,SIP,3847.79,220.2764,Verified,Madhya Pradesh
TXN23129,INV11754,120114,2022-02-22,Lumpsum,186852.03,17688.9942,Failed,Karnataka
TXN23130,INV10162,120503,2022-11-16,SIP,8364.19,123.8683,Verified,Punjab
TXN23131,INV12402,120107,2022-05-29,SIP,4147.07,46.6154,Verified,Tamil Nadu
TXN23132,INV10475,120113,2023-10-12,SIP,6000.25,153.2322,Verified,Delhi
TXN23133,INV11969,120503,2024-12-04,SIP,16202.03,335.3662,Failed,Tamil Nadu
TXN23134,INV10747,119062,2023-08-05,SIP,7824.71,137.8007,Verified,Uttar Pradesh
TXN23135,INV11570,120117,2025-04-16,SIP,24882.41,459.4526,Verified,Haryana
TXN23136,INV12047,120107,2024-05-16,Lumpsum,180279.41,2225.8232,Pending,Telangana
TXN23137,INV11199,120119,2022-11-03,SIP,1152.77,26.8295,Verified,Andhra Pradesh
TXN23138,INV12111,120103,2024-01-26,SIP,6019.62,62.5206,Verified,Uttar Pradesh
TXN23139,INV12154,120106,2022-12-21,SIP,14040.75,168.209,Verified,Andhra Pradesh
TXN23140,INV10548,120105,2022-05-09,SIP,5804.35,253.5854,Failed,Karnataka
TXN23141,INV10030,120112,2025-07-02,SIP,2415.63,31.5989,Verified,Delhi
TXN23142,INV10369,120126,2023-05-17,SIP,7297.37,298.9063,Pending,Gujarat
TXN23143,INV12265,120122,2023-12-08,SIP,13780.31,174.381,Verified,Maharashtra
TXN23144,INV11655,120126,2025-12-17,SIP,16963.78,654.3481,Verified,Delhi
TXN23145,INV10741,120115,2024-09-10,Lumpsum,67565.53,875.038,Verified,Telangana
TXN23146,INV11488,120128,2025-07-09,SIP,12612.0,285.9743,Verified,Uttar Pradesh
TXN23147,INV12340,120503,2023-10-29,SIP,15846.68,283.0597,Verified,Karnataka
TXN23148,INV11858,120117,2025-09-08,SIP,6786.13,353.3983,Verified,Kerala
TXN23149,INV10218,120128,2023-01-08,Lumpsum,90709.62,4343.5651,Verified,Andhra Pradesh
TXN23150,INV11921,120104,2022-05-10,SIP,17499.59,628.3762,Pending,Telangana
TXN23151,INV10890,120129,2025-09-04,Lumpsum,193490.94,2013.3874,Verified,Haryana
TXN23152,INV10120,120113,2023-01-08,SIP,4724.6,49.2313,Verified,Karnataka
TXN23153,INV10877,120119,2022-12-17,SIP,18587.32,226.8233,Failed,Delhi
TXN23154,INV12397,119092,2025-08-04,SIP,6670.53,111.9981,Verified,Uttar Pradesh
TXN23155,INV10969,120103,2023-10-28,Lumpsum,75920.0,784.5112,Verified,Rajasthan
TXN23156,INV12366,120127,2023-02-21,SIP,14342.66,380.1845,Verified,West Bengal
TXN23157,INV11712,119777,2024-09-28,SIP,16470.56,215.7517,Pending,Andhra Pradesh
TXN23158,INV12020,120107,2022-11-27,SIP,10433.96,323.6121,Verified,Punjab
TXN23159,INV10081,120129,2023-11-13,SIP,21770.4,351.2216,Verified,Uttar Pradesh
TXN23160,INV12041,120132,2022-08-27,SIP,22438.53,348.8324,Verified,Karnataka
TXN23161,INV12385,120121,2022-01-06,SIP,14705.04,296.3964,Verified,Karnataka
TXN23162,INV10664,118632,2023-11-10,Lumpsum,135010.5,2121.7851,Verified,Tamil Nadu
TXN23163,INV12159,120124,2022-08-19,SIP,12767.86,140.9498,Verified,Tamil Nadu
TXN23164,INV11339,120101,2025-04-01,Lumpsum,189431.84,3340.6525,Verified,Kerala
TXN23165,INV10536,120102,2022-02-27,Lumpsum,136668.02,1401.9006,Verified,Punjab
